Date,EEM,FXE,GLD,HYG,LQD,QQQ,SPY,TLT,USO
2015-11-23,27.441598892211914,99.04203796386719,102.26000213623047,47.61822509765625,80.43376922607422,105.71392822265625,175.66680908203125,90.82075500488281,104.16000366210938
2015-11-24,27.58357810974121,99.23236083984375,102.94000244140625,47.68149185180664,80.46158599853516,105.6213150024414,175.9020538330078,90.81324768066406,106.55999755859375
2015-11-25,27.370615005493164,98.92788696289062,102.45999908447266,47.73326110839844,80.53810119628906,105.71392822265625,175.87686157226562,91.023681640625,107.12000274658203
2015-11-27,26.771137237548828,98.7756576538086,101.25,47.80805969238281,80.56592559814453,105.86209106445312,176.07850646972656,90.93352508544922,104.23999786376953
2015-11-30,26.810577392578125,98.47116088867188,101.91999816894531,47.77926254272461,80.60067749023438,105.5935287475586,175.34751892089844,91.29434204101562,103.44000244140625
2015-12-01,27.015657424926758,99.10867309570312,102.27999877929688,48.119197845458984,81.20663452148438,106.64926147460938,177.01954650878906,92.52749633789062,103.5999984741211
2015-12-02,26.69225311279297,98.92788696289062,100.69000244140625,48.02094650268555,81.01140594482422,105.99177551269531,175.2130584716797,92.55760192871094,99.83999633789062
2015-12-03,26.54239273071289,102.06785583496094,101.76000213623047,47.89373779296875,79.93745422363281,104.19512939453125,172.7595672607422,90.04156494140625,102.16000366210938
2015-12-04,26.723804473876953,101.3447036743164,104.0199966430664,47.78390884399414,80.36983489990234,106.6307601928711,176.12887573242188,90.83256530761719,99.68000030517578
2015-12-07,26.28209114074707,101.07830810546875,102.66999816894531,47.44861602783203,80.5093002319336,106.14921569824219,175.0618133544922,91.71395111083984,93.76000213623047
2015-12-08,25.99024772644043,101.51598358154297,102.83999633789062,46.858985900878906,80.4047622680664,106.15845489501953,173.885498046875,91.75911712646484,93.44000244140625
2015-12-09,25.77727699279785,102.64824676513672,102.63999938964844,47.101776123046875,80.38378143310547,104.54704284667969,172.53274536132812,91.66118621826172,92.4800033569336
2015-12-10,25.60374641418457,102.020263671875,102.55000305175781,46.90522003173828,80.19550323486328,105.01937866210938,172.9780731201172,91.78169250488281,90.95999908447266
2015-12-11,24.885955810546875,102.40087890625,103.11000061035156,45.9687385559082,80.33500671386719,102.60223388671875,169.62554931640625,93.2280044555664,88.55999755859375
2015-12-14,25.28823471069336,102.37232208251953,101.79000091552734,45.569881439208984,79.74222564697266,103.3801498413086,170.4825439453125,92.02275085449219,89.27999877929688
2015-12-15,25.67473602294922,101.75385284423828,101.5199966430664,46.31559371948242,79.74920654296875,104.00992584228516,172.2722625732422,91.48040771484375,91.19999694824219
2015-12-16,26.17955207824707,101.74433898925781,102.75,46.66822052001953,79.73529052734375,105.55652618408203,174.79293823242188,91.28451538085938,87.91999816894531
2015-12-17,25.84037971496582,100.80235290527344,100.5,46.14798355102539,79.825927734375,104.01914978027344,172.1294708251953,92.31655883789062,85.91999816894531
2015-12-18,25.753616333007812,101.30665588378906,102.04000091552734,45.974510192871094,79.825927734375,102.0238265991211,169.06292724609375,92.82882690429688,85.27999877929688
2015-12-21,25.954681396484375,101.76333618164062,103.1500015258789,45.83001708984375,79.88169860839844,103.15715026855469,170.45755004882812,92.80620574951172,85.27999877929688
2015-12-22,26.162965774536133,102.01078796386719,102.61000061035156,46.384952545166016,79.77709197998047,103.8352279663086,172.00430297851562,92.13575744628906,86.16000366210938
2015-12-23,26.531452178955078,101.77288055419922,102.30999755859375,46.67980194091797,79.84683227539062,104.60623931884766,174.13430786132812,91.4427490234375,90.08000183105469
2015-12-24,26.435321807861328,102.03929138183594,103.05000305175781,46.77509689331055,80.1069564819336,104.587646484375,173.84693908691406,91.96662139892578,90.4000015258789
2015-12-28,26.251079559326172,102.21056365966797,102.2699966430664,46.49615478515625,80.00904846191406,104.53193664550781,173.44967651367188,92.23836517333984,87.44000244140625
2015-12-29,26.27510643005371,101.86801147460938,102.19999694824219,46.76347351074219,79.59650421142578,106.17611694335938,175.3007354736328,90.7059555053711,90.08000183105469
2015-12-30,25.86656379699707,101.82997131347656,101.41999816894531,46.79834747314453,79.59650421142578,105.21931457519531,174.05824279785156,90.61537170410156,87.44000244140625
2015-12-31,25.786455154418945,101.24002838134766,101.45999908447266,46.82740020751953,79.72933959960938,103.9095687866211,172.3170166015625,91.02299499511719,88.0
2016-01-04,25.081514358520508,100.87845611572266,102.88999938964844,46.54842758178711,79.68740844726562,101.7173080444336,169.90817260742188,91.67971801757812,87.83999633789062
2016-01-05,25.13758659362793,100.13626098632812,103.18000030517578,46.635597229003906,79.72933959960938,101.5407943725586,170.195556640625,91.3098373413086,85.27999877929688
2016-01-06,24.65694808959961,100.49785614013672,104.66999816894531,46.635597229003906,80.0440444946289,100.5654067993164,168.0486602783203,92.54034423828125,80.87999725341797
2016-01-07,23.89593505859375,101.84898376464844,106.1500015258789,46.33344650268555,80.1069564819336,97.4163589477539,164.01695251464844,92.7063980102539,79.19999694824219
2016-01-08,23.63958740234375,101.69674682617188,105.68000030517578,46.211387634277344,80.16990661621094,96.61750030517578,162.216552734375,93.12157440185547,78.4000015258789
2016-01-11,23.63157844543457,101.04972839355469,104.73999786376953,46.14167785644531,79.91120147705078,96.91473388671875,162.3771514892578,92.10247039794922,74.0
2016-01-12,23.679637908935547,101.07830810546875,104.20999908447266,46.18817901611328,80.0929946899414,98.03875732421875,163.68724060058594,93.43106079101562,73.36000061035156
2016-01-13,23.431310653686523,101.36372375488281,104.72000122070312,45.6767463684082,80.3377456665039,94.65745544433594,159.60479736328125,94.35199737548828,72.72000122070312
2016-01-14,23.7357177734375,101.1543960571289,103.0199966430664,45.88014602661133,79.93916320800781,96.6732406616211,162.22494506835938,93.46882629394531,73.83999633789062
2016-01-15,22.798463821411133,101.67774200439453,104.08000183105469,45.275779724121094,79.82026672363281,93.67281341552734,158.74266052246094,94.92571258544922,70.31999969482422
2016-01-19,23.134910583496094,101.58258056640625,103.9800033569336,45.11888122558594,79.46365356445312,93.8771743774414,158.95399475097656,94.63129425048828,67.91999816894531
2016-01-20,22.6302433013916,101.39228057861328,105.37000274658203,44.81669235229492,79.58248138427734,93.58918762207031,156.91697692871094,95.62776184082031,65.91999816894531
2016-01-21,22.71835708618164,101.36372375488281,105.48999786376953,45.11888122558594,79.3517074584961,93.68209838867188,157.7960205078125,94.97856140136719,68.4800033569336
2016-01-22,23.495391845703125,100.50736236572266,105.0,45.810420989990234,79.40066528320312,96.39456176757812,161.03323364257812,94.6162109375,74.16000366210938
2016-01-25,23.094860076904297,101.05925750732422,106.08000183105469,45.35712432861328,79.31678771972656,94.9640121459961,158.59893798828125,95.12953186035156,68.31999969482422
2016-01-26,23.431310653686523,101.1163330078125,107.29000091552734,45.76392364501953,79.54052734375,95.81859588623047,160.76275634765625,95.17488098144531,71.76000213623047
2016-01-27,23.351205825805664,101.42082977294922,107.69000244140625,45.69419860839844,79.32372283935547,93.43128204345703,159.01312255859375,95.15214538574219,73.44000244140625
2016-01-28,23.71969985961914,101.86801147460938,106.54000091552734,45.9266471862793,79.41462707519531,94.75033569335938,159.84152221679688,95.28804016113281,77.5999984741211
2016-01-29,24.488723754882812,100.83088684082031,106.94999694824219,46.07773208618164,79.82723999023438,96.72894287109375,163.7379608154297,96.09577941894531,77.19999694824219
2016-02-01,24.25641632080078,101.42082977294922,108.05000305175781,45.803863525390625,79.57263946533203,96.98908233642578,163.67880249023438,95.80157470703125,72.16000366210938
2016-02-02,23.47136116027832,101.61111450195312,108.08999633789062,45.47679138183594,79.71995544433594,94.88965606689453,160.72897338867188,97.5788803100586,68.55999755859375
2016-02-03,24.13625144958496,103.40946197509766,109.25,45.698707580566406,79.52355194091797,94.43452453613281,161.6925048828125,96.76966094970703,74.72000122070312
2016-02-04,24.320499420166016,104.32290649414062,110.56999969482422,45.552730560302734,79.55860137939453,94.42523193359375,161.94607543945312,97.23858642578125,72.95999908447266
2016-02-05,24.040124893188477,103.79005432128906,112.31999969482422,45.20230484008789,79.5445785522461,91.14613342285156,158.86097717285156,97.35202026367188,71.27999877929688
2016-02-08,23.711688995361328,104.17063903808594,113.83000183105469,44.67669677734375,79.95836639404297,89.75274658203125,156.7225341796875,99.447021484375,69.12000274658203
2016-02-09,23.38324546813965,105.14120483398438,113.58000183105469,44.50732421875,79.68489837646484,89.47403717041016,156.73098754882812,99.55292510986328,65.44000244140625
2016-02-10,23.4793758392334,105.10313415527344,114.45999908447266,44.443092346191406,79.78303527832031,89.81778717041016,156.5957794189453,100.43016815185547,63.68000030517578
2016-02-11,23.086851119995117,105.40763092041016,119.05999755859375,44.14523696899414,80.0495834350586,89.68772888183594,154.5587615966797,101.133544921875,63.91999816894531
2016-02-12,23.487382888793945,104.7320556640625,118.36000061035156,44.805171966552734,79.60069274902344,91.05322265625,157.74525451660156,99.45455169677734,66.63999938964844
2016-02-16,24.00807762145996,103.68539428710938,114.7699966430664,44.8460693359375,79.2219009399414,93.10614776611328,160.40773010253906,98.40328216552734,66.4800033569336
2016-02-17,24.480712890625,103.59025573730469,115.4800033569336,45.2139892578125,79.20088958740234,95.21481323242188,163.02798461914062,97.79824829101562,70.23999786376953
2016-02-18,24.33652114868164,103.2667236328125,118.29000091552734,45.25486373901367,79.84622192382812,94.12796020507812,162.3602294921875,99.00076293945312,69.27999877929688
2016-02-19,24.2243709564209,103.59977722167969,117.58000183105469,45.34246063232422,79.7900619506836,94.40665435791016,162.28416442871094,99.08394622802734,68.4000015258789
2016-02-22,24.82517433166504,102.57212829589844,115.48999786376953,45.733741760253906,79.95140838623047,95.93939971923828,164.6339111328125,99.03102111816406,71.27999877929688
2016-02-23,24.296464920043945,102.52457427978516,117.22000122070312,45.640316009521484,80.11271667480469,94.36021423339844,162.55462646484375,99.43183135986328,67.83999633789062
2016-02-24,24.240392684936523,102.43892669677734,117.61000061035156,45.71622848510742,80.18987274169922,95.26124572753906,163.2984161376953,99.23524475097656,68.72000122070312
2016-02-25,24.320499420166016,102.60067749023438,117.91999816894531,45.961517333984375,80.6387939453125,96.199462890625,165.27630615234375,99.5906982421875,70.4000015258789
2016-02-26,24.080177307128906,101.77288055419922,117.11000061035156,46.27104187011719,80.61073303222656,96.0787124633789,164.8959197998047,98.63015747070312,70.23999786376953
2016-02-29,24.288455963134766,101.21148681640625,118.63999938964844,46.767459869384766,80.66680145263672,95.21481323242188,163.6027069091797,99.06126403808594,72.0
2016-03-01,25.15361213684082,101.10680389404297,117.7699966430664,47.50656509399414,80.22722625732422,98.2709732055664,167.4485321044922,97.31692504882812,73.19999694824219
2016-03-02,25.490060806274414,101.07830810546875,118.68000030517578,47.18369674682617,80.388916015625,98.30810546875,168.20074462890625,97.71855163574219,74.4000015258789
2016-03-03,25.7784481048584,101.99174499511719,120.7300033569336,47.342201232910156,80.76880645751953,98.12236022949219,168.8600616455078,98.07463836669922,74.0
2016-03-04,26.2911319732666,102.36280059814453,120.54000091552734,47.477210998535156,80.75479888916016,98.15950012207031,169.4094696044922,97.44575500488281,77.19999694824219
2016-03-07,26.251079559326172,102.45793914794922,121.13999938964844,47.53594970703125,80.84622955322266,97.55571746826172,169.5447235107422,97.41543579101562,80.87999725341797
2016-03-08,25.80247688293457,102.37232208251953,120.58000183105469,47.20132064819336,81.27527618408203,96.74756622314453,167.69363403320312,98.49141693115234,77.19999694824219
2016-03-09,25.96269416809082,102.35330200195312,119.58000183105469,47.31874084472656,81.18384552001953,97.3698959350586,168.52197265625,97.89285278320312,81.19999694824219
2016-03-10,26.002744674682617,103.9993667602539,121.5,47.64746856689453,81.52147674560547,97.22130584716797,168.6571807861328,97.49121856689453,80.31999969482422
2016-03-11,26.547473907470703,103.72347259521484,119.41000366210938,48.222816467285156,81.75360870361328,98.9212417602539,171.3788604736328,96.50613403320312,81.5199966430664
2016-03-14,26.387256622314453,103.20965576171875,117.87000274658203,48.087791442871094,81.99282836914062,99.08842468261719,171.15911865234375,96.80925750732422,79.04000091552734
2016-03-15,26.010757446289062,103.34285736083984,117.95999908447266,47.64158630371094,81.9646224975586,99.05127716064453,170.88018798828125,96.90019989013672,77.5999984741211
2016-03-16,26.531452178955078,104.48464965820312,120.58999633789062,47.9586181640625,82.35858917236328,99.93374633789062,171.8690643310547,97.18811798095703,81.44000244140625
2016-03-17,27.116235733032227,105.28394317626953,120.12999725341797,48.263912200927734,82.61182403564453,99.8780288696289,172.95944213867188,97.58975219726562,84.4000015258789
2016-03-18,27.260427474975586,104.8557357788086,119.80000305175781,48.375450134277344,82.80174255371094,100.03455352783203,173.63905334472656,97.7943115234375,83.83999633789062
2016-03-21,27.316497802734375,104.57030487060547,118.95999908447266,48.322635650634766,82.70328521728516,100.42584991455078,173.88543701171875,97.0440902709961,84.72000122070312
